Date,Close,Estimated_PE
2025-08-07 04:00:00+00:00,180.7598114014,51.49852176678063
2025-08-08 04:00:00+00:00,182.6896972656,52.04834679931624
2025-08-11 04:00:00+00:00,182.0497283936,51.86601948535613
2025-08-12 04:00:00+00:00,183.1496734619,52.17939414868946
2025-08-13 04:00:00+00:00,181.5797576904,51.732124698119655
2025-08-14 04:00:00+00:00,182.0097351074,51.85462538672365
2025-08-15 04:00:00+00:00,180.4398193359,51.407355936153856
2025-08-18 04:00:00+00:00,181.9997253418,51.851773601652425
2025-08-19 04:00:00+00:00,175.6300964355,50.03706451153847
2025-08-20 04:00:00+00:00,175.3901062012,49.96869122541311
2025-08-21 04:00:00+00:00,174.970123291,49.84903797464388
2025-08-22 04:00:00+00:00,177.97996521,50.706542794871794
2025-08-25 04:00:00+00:00,179.7998657227,51.2250329694302
2025-08-26 04:00:00+00:00,181.7597503662,51.783404662735045
2025-08-27 04:00:00+00:00,181.5897674561,51.73497648321938
2025-08-28 04:00:00+00:00,180.1598358154,51.32758855139601
2025-08-29 04:00:00+00:00,174.1701660156,49.62112991897436
2025-09-02 04:00:00+00:00,170.7703704834,48.652527203247864
2025-09-03 04:00:00+00:00,170.6103820801,48.606946461566956
2025-09-04 04:00:00+00:00,171.6503295898,48.90322780336183
2025-09-05 04:00:00+00:00,167.0105895996,47.5813645582906
2025-09-08 04:00:00+00:00,168.3005065918,47.9488622768661
2025-09-09 04:00:00+00:00,170.7503662109,48.6468279803134
2025-09-10 04:00:00+00:00,177.3200073242,50.51852060518519
2025-09-11 04:00:00+00:00,177.1699981689,50.47578295410257
2025-09-12 04:00:00+00:00,177.8200073242,50.660970747635325
2025-09-15 04:00:00+00:00,177.75,50.64102564102564
2025-09-16 04:00:00+00:00,174.8800048828,49.823363214472934
2025-09-17 04:00:00+00:00,170.2899932861,48.5156676028775
2025-09-18 04:00:00+00:00,176.2400054932,50.21082777584046
2025-09-19 04:00:00+00:00,176.6699981689,50.333332811652426
2025-09-22 04:00:00+00:00,183.6100006104,52.31054148444444
2025-09-23 04:00:00+00:00,178.4299926758,50.834755748091176
2025-09-24 04:00:00+00:00,176.9700012207,50.4188037665812
2025-09-25 04:00:00+00:00,177.6900024414,50.62393231948718
2025-09-26 04:00:00+00:00,178.1900024414,50.766382461937326
2025-09-29 04:00:00+00:00,181.8500061035,51.8091185480057
2025-09-30 04:00:00+00:00,186.5800018311,53.15669567837607
2025-10-01 04:00:00+00:00,187.2400054932,53.34473090974359
2025-10-02 04:00:00+00:00,188.8899993896,53.814814640911685
2025-10-03 04:00:00+00:00,187.6199951172,53.45299006188035
2025-10-06 04:00:00+00:00,185.5399932861,52.860396947606844
2025-10-07 04:00:00+00:00,185.0399932861,52.7179468051567
2025-10-08 04:00:00+00:00,189.1100006104,53.877493051396016
2025-10-09 04:00:00+00:00,192.5700073242,54.86324994991453
2025-10-10 04:00:00+00:00,183.1600036621,52.18233722566952
2025-10-13 04:00:00+00:00,188.3200073242,53.65242373908832
2025-10-14 04:00:00+00:00,180.0299987793,51.29059794282052
2025-10-15 04:00:00+00:00,179.8300018311,51.23361875529915
2025-10-16 04:00:00+00:00,181.8099975586,51.79772010216524
2025-10-17 04:00:00+00:00,183.2200012207,52.19943054720798
2025-10-20 04:00:00+00:00,182.6399993896,52.0341878602849
2025-10-21 04:00:00+00:00,181.1600036621,51.61253665586895
2025-10-22 04:00:00+00:00,180.2799987793,51.36182301404559
2025-10-23 04:00:00+00:00,182.1600036621,51.89743694076923
2025-10-24 04:00:00+00:00,186.2599945068,53.06552550051283
2025-10-27 04:00:00+00:00,191.4900054932,54.5555571205698
2025-10-28 04:00:00+00:00,201.0299987793,57.2735039257265
2025-10-29 04:00:00+00:00,207.0399932861,58.98575307296297
2025-10-30 04:00:00+00:00,202.8899993896,57.803418629515676
2025-10-31 04:00:00+00:00,202.4900054932,57.689460254472934
2025-11-03 05:00:00+00:00,206.8800048828,58.94017233128206
2025-11-04 05:00:00+00:00,198.6900024414,56.606838302393164
2025-11-05 05:00:00+00:00,195.2100067139,55.615386528176636
2025-11-06 05:00:00+00:00,189.3950042725,53.95869067592593
